,EUR.USD_model_10000000_reward_1305613.76.pkl,EUR.USD_model_2000020_reward_65.73.pkl,EUR.USD_model_4000020_reward_33.81.pkl,EUR.USD_model_6000020_reward_956.02.pkl,EUR.USD_model_6501540_reward_125.63.pkl,EUR.USD_model_8249280_reward_-60.46.pkl,EUR.USD_model_8000020_reward_1882.94.pkl,total
2022-08-09 10:00:00,125.37732211135179,138.6661842355631,142.57600844034638,149.31496158590696,138.34701651333103,115.04930222633922,147.63800421938737,356.8637037592848
2022-08-09 11:00:00,125.37732211135179,138.6661842355631,142.57600844034638,149.31496158590696,138.34701651333103,115.04930222633922,147.63800421938737,356.8637037592848
2022-08-09 12:00:00,125.47032533220019,138.54289716749588,142.54120886004216,149.39897708590942,138.2630010133286,115.11909744878234,147.5541005202861,356.7845118551037
2022-08-09 13:00:00,125.47032533220019,138.54289716749588,142.54120886004216,149.39897708590942,138.2630010133286,115.11909744878234,147.5541005202861,356.7845118551037
2022-08-09 14:00:00,125.47032533220019,138.54289716749588,142.54120886004216,149.39897708590942,138.2630010133286,115.11909744878234,147.5541005202861,356.7845118551037
2022-08-09 15:00:00,125.47032533220019,138.54289716749588,142.54120886004216,149.39897708590942,138.2630010133286,115.11909744878234,147.5541005202861,356.7845118551037
2022-08-09 16:00:00,125.47032533220019,138.53947252671628,142.51381896984628,149.39897708590942,138.2630010133286,115.15016590784111,147.5541005202861,356.784765783187
2022-08-09 17:00:00,125.47032533220019,138.53947252671628,142.51381896984628,149.39897708590942,138.2630010133286,115.15016590784111,147.5541005202861,356.784765783187
2022-08-09 18:00:00,125.47032533220019,138.53947252671628,142.51381896984628,149.39897708590942,138.2630010133286,115.15016590784111,147.5541005202861,356.784765783187
2022-08-09 19:00:00,125.47032533220019,138.53947252671628,142.51381896984628,149.39897708590942,138.2630010133286,115.15016590784111,147.5541005202861,356.784765783187
2022-08-09 20:00:00,125.47032533220019,138.53213401075988,142.48911915815177,149.3683235100901,138.29165936172592,115.15820869453606,147.58272073251595,356.78739522703887
2022-08-09 21:00:00,125.47032533220019,138.53213401075988,142.48911915815177,149.3683235100901,138.29165936172592,115.15820869453606,147.58272073251595,356.78739522703887
2022-08-09 22:00:00,125.47032533220019,138.53213401075988,142.48911915815177,149.3683235100901,138.29165936172592,115.15820869453606,147.58272073251595,356.78739522703887
2022-08-09 23:00:00,125.47032533220019,138.53213401075988,142.48911915815177,149.3683235100901,138.29165936172592,115.15820869453606,147.58272073251595,356.78739522703887
2022-08-10 00:00:00,125.47032533220019,138.5301770731715,142.51528628539248,149.38546667511022,138.27451334131726,115.15820869453606,147.58272073251595,356.8116025613026
2022-08-10 01:00:00,125.47032533220019,138.5301770731715,142.51528628539248,149.38546667511022,138.27451334131726,115.15820869453606,147.58272073251595,356.8116025613026
2022-08-10 02:00:00,125.47032533220019,138.5301770731715,142.51528628539248,149.38546667511022,138.27451334131726,115.15820869453606,147.58272073251595,356.8116025613026
2022-08-10 03:00:00,125.47032533220019,138.5301770731715,142.51528628539248,149.38546667511022,138.27451334131726,115.15820869453606,147.58272073251595,356.8116025613026
2022-08-10 04:00:00,125.51409965256165,138.45105927144508,142.44156196001856,149.15109511904961,138.50892393461856,115.15820869453606,147.58272073251595,356.70257379180447
2022-08-10 05:00:00,125.51409965256165,138.45105927144508,142.44156196001856,149.15109511904961,138.50892393461856,115.15820869453606,147.58272073251595,356.70257379180447
