,AAPL,BABA,BLDR,COST,CP,DDOG,GRBK,MCO,META,MMC,MRUS,MSFT,NEE,NFLX,NUVL,NVDA,PINS,PWR,RTX,SBLK,SE,SNAP,TDW,TJX,total
2021-12-07 11:00:00,248.25063011575259,242.94422497825414,368.5171753357213,204.30769717578102,166.1097811488604,264.764718849822,43.31291668244303,182.15976719278183,258.609168274917,217.02048863516688,533.1209963669908,248.9909165695358,228.65653782666732,365.54605812982044,100.0,198.21637095682289,313.81932580834246,180.64387790088531,65.55862594134727,208.9350429006694,410.6034365150407,213.5691702042857,83.94879010342781,246.42203966774457,233.08448988671168
2021-12-07 12:00:00,248.26361479741846,242.82638821318346,368.5309078423275,204.37037631839567,165.9153545865924,266.6711011808078,42.80155691099891,182.51469140208013,258.5448373168806,217.10983224710856,532.4064347601926,249.13064841783884,228.3200640716202,365.97585615455995,100.0,198.2009883629767,314.2382553485039,180.2475410242842,65.43686146934817,209.30385424113192,410.65374211534396,214.58622817576295,84.39722059670133,246.58980683389436,233.20984009949802
2021-12-07 13:00:00,248.06615189650893,243.29153333846253,367.4048423006208,204.39596653179072,166.05351641678382,267.4031324019733,43.46137597092681,182.1105441272587,258.52669268769085,216.91923254163294,533.2156274987018,249.05867281072312,228.61503939687822,366.9564323887804,100.0,198.19435577632538,314.0547210013618,180.14066366430188,65.26639120854944,208.46995924308732,410.65723045989057,214.1625776475315,84.30653449804663,246.6884866107883,233.22582001744235
2021-12-07 14:00:00,247.75703766449192,243.35805942793579,365.71574398806064,204.37794902367807,166.3022077111284,266.53909555076154,43.758294547894366,182.2944829510557,258.4458666122092,217.26386063409603,533.7471199554251,248.64597570530967,228.97057999804463,366.62373688074126,100.0,198.2018230548915,313.8209040944755,180.7106762508742,65.2055089725499,208.60948434036194,410.63207765973897,213.1665008677975,84.17200535006458,246.9774773859777,233.1373528594818
2021-12-07 15:00:00,248.5095474234565,243.34609769673148,363.7931930631954,204.46011263397165,165.86008985451588,267.4241332976626,42.50463833403136,182.42142664635216,258.36009200149397,217.09791976551634,533.3835670871842,248.9631981072319,228.90789314295264,366.4884300951752,100.0,199.29621815584838,312.9142389209393,180.92443097083884,64.7549804261532,208.842026169153,410.5738230086129,212.382567249024,84.08231925140986,246.3783501691217,232.98622056127385
2021-12-07 16:00:00,248.05367584837649,243.36406169668462,364.754468525628,204.4589019235384,164.57518483373573,266.9621135925007,43.362403111937624,182.64293044120618,258.98525695266846,218.15217438642807,533.1348203878617,248.31757352359145,229.09856160414603,366.54892018754595,100.0,197.11060699615143,314.64935936158264,180.19410234429304,67.83562156773051,207.3072500991322,411.51214374400416,214.69240572185808,84.66527889266547,246.64619527783375,233.20933379254583
2021-12-08 10:00:00,247.70323776426437,243.3376078611371,364.754468525628,204.43640858478946,165.1416483375205,269.7462323352944,43.6098352594106,182.24785057319164,259.70609358502526,216.82393268889516,534.1202400044089,248.14084519861035,228.58824307565794,367.10205432694016,100.0,197.0734200697493,315.92680986766004,179.82003158435495,66.49621237574037,208.88853453491114,413.4512565067646,217.40778339812982,83.68211646117568,246.18803917082622,233.51637092042023
2021-12-08 11:00:00,247.43743753061955,243.33650049127698,365.1801762304196,204.42900211306085,165.0311188733674,270.97328466913336,44.25315884284028,182.0095073085534,259.94857181147023,217.24682578541908,535.3065704165631,248.13068317891754,228.5628838316105,367.1195964537278,100.0,197.07011390087732,316.62987892136846,180.39895061759245,67.04415249973633,209.86521021583349,414.4611270827967,217.19040761893234,84.21784142380646,246.35015594715205,233.8413814902115
2021-12-08 12:00:00,247.60101813809615,243.3345539811451,364.5210159133229,204.4335111056219,164.06398606202754,269.8332360460067,44.26965431933848,182.10665809577003,259.7489808903829,217.17535089586573,535.1368818295149,248.11347212438062,229.3135508110159,367.4005570143445,100.0,197.0746478460537,316.6557101234144,180.2430878009516,67.32421078533429,210.09775204462454,415.12030447955124,217.39984497812736,85.15536010841035,246.54046694544743,233.8609921807812
2021-12-08 13:00:00,247.67064301763367,243.33637745018146,364.2463657811994,204.9709802301418,164.20214789221893,271.09929004326847,43.989231218869115,182.1105441272587,259.6293912889049,217.35403811974908,534.4246411286441,248.2741518404486,229.22415908974108,367.2827605186752,100.0,197.07150778809347,316.85391984208457,179.8556573710157,66.97718204013685,208.37926792985886,415.57178314545894,217.3837308866767,84.93214137398084,246.40654439109136,233.80193568813885
2021-12-08 14:00:00,247.73818189408976,243.34351383372453,364.3974233538674,204.89813343446917,164.31737962158854,271.1082115103771,43.92324931287633,182.27893882510097,259.788552677134,217.1813071366619,534.5371001866764,248.3494368479771,229.2353330549004,367.27798498506695,100.0,197.07432685878456,316.3360170287853,180.26535391761456,66.73974131973858,208.11789091429773,415.59194024278486,217.0223148355683,85.73572881792701,246.9774773859777,233.8431474164995
2021-12-08 15:00:00,247.87160595001671,243.35188062822323,364.3836908472613,204.50010004177287,164.46796141488085,271.0575514825865,44.1706814603493,182.37479426848813,259.6104219038429,217.2110883406424,534.6683024210474,248.63521259084035,229.1235934033069,366.8641054056881,100.0,197.07414229110475,315.93365988206426,180.04269275098474,66.54491816454001,208.3304341458127,414.9186931920967,216.36854312528308,85.11071636152444,246.94806857619162,233.73178577702288
2021-12-08 16:00:00,247.54573915708156,243.3290048277349,364.50728340671674,204.86284358294546,163.5297632178659,269.74183818939525,44.1706814603493,181.81779642177912,260.58025576330715,216.549945612274,534.4621274813217,248.58297401418793,228.5369602324409,365.90899868404483,100.0,197.0761900293882,315.53230273534325,179.2411125511174,65.96653692254426,204.081429959553,413.08439733543133,216.81312930478686,85.11071636152444,246.812976706465,233.2435418315666
2021-12-09 10:00:00,247.60002176950374,243.34868155973848,366.18264921267075,204.86089634414657,163.77784509354638,269.8069725108404,44.135690507352905,182.04836762344007,260.468875174638,216.442733277944,537.2548607557882,248.47696043215805,228.76602651820755,365.4099554219862,100.0,197.08100339398223,314.15915959712385,179.46377371774724,66.02133093494386,204.89401585592753,412.62741539265505,216.58177801205076,85.01942886775265,246.74961726071257,233.38241913478572
2021-12-09 11:00:00,247.9433450081758,243.34745114878274,366.51222937121906,204.86089634414657,164.00946933796158,269.6101221171395,44.5994125530695,181.57168109416347,260.7546502135326,216.6452454650118,536.373931467869,248.5368811524358,228.583108708549,365.2327194513401,100.0,197.0801770122579,313.66348352092336,178.94871390709915,66.22833053734232,204.84561214363058,412.87123080654663,216.35798492229898,84.11144445928029,246.85521633696663,233.31430571165598
2021-12-09 12:00:00,248.38203695894398,243.35150781370368,367.734422459169,204.86089634414657,164.15662881776993,269.65473271576985,45.54857600223296,181.538002154595,260.57344620543984,216.66311418740017,537.2923471084655,248.67438299597018,229.17946322910365,365.26907718054383,100.0,197.08276882396248,313.7763652184386,179.3390834644345,66.53274171734009,204.82485991691655,412.7067049581483,216.9149676466787,85.654094187048,247.29873245723357,233.6253730234773
2021-12-09 13:00:00,248.41967057660162,243.4657801147017,367.36969695242294,204.86089634414657,164.29694367061046,267.4635425443235,45.001600455257396,181.5947382143296,260.15588914331306,216.86562637446792,538.4356808651262,248.52678514694975,229.2353330549004,364.9296959254533,100.0,197.0880410398578,313.16001969829347,179.01845138448755,66.50838882294029,204.84206908053304,412.0396814884369,216.28712904978323,85.56167709118625,247.25649282673194,233.43265957770228
2021-12-09 14:00:00,248.33811071710215,243.78695765542776,366.9406458271809,204.65200006548997,164.29594367061043,268.016254106787,43.76286171651867,181.51727665332217,259.72415089794424,216.657157946604,537.9108719276426,248.39186106557324,229.01185375171335,364.62199237663043,100.0,197.09041634564932,312.69887852760974,178.43864170658358,66.2039776429425,204.84764687415225,411.7136031503462,215.63206635092493,85.67443422399965,246.52433923137065,233.18549760133857
2021-12-09 15:00:00,247.91434673180143,243.7870410250859,366.48584150661134,204.07525089520874,163.8832507006687,267.6907040394318,43.2963237499807,181.09499456488695,259.49094921796404,216.1627899605268,535.2868272402245,248.16900893116497,228.68780876209206,364.1659289170459,100.0,198.1155949656264,312.6223025144192,177.96749067799482,66.13091895974307,204.87901816712127,412.9075001644304,215.83926793292596,85.60637614777463,246.4680197240352,232.94698147903185
2021-12-09 16:00:00,248.23427623419113,243.82423657711797,367.3419437570952,207.18884180291377,163.20918551643052,268.23235199632455,43.36067381433076,181.67012722520974,260.3134578460024,216.4308207963518,537.1798880504332,249.74258756023403,229.41411649745,364.2391537657052,100.0,198.08162066857736,310.79588219564926,178.10108737797276,66.28921277334189,203.31137698801808,410.0333957185932,214.19258269346318,85.6053761477746,246.59473861553997,233.0577889424467
2021-12-10 10:00:00,248.78272680971634,243.69119888310462,366.80019155171084,209.19354738430422,163.3880191367386,268.05966954184044,45.22682568048263,181.35147264313903,259.0119403617884,216.43677703714783,537.8921287513037,250.55519437033982,229.38059460197204,363.85870292158404,100.0,198.08162066857736,310.0994983565255,177.9853035713252,66.08221317094342,203.58354806580655,410.0454903768508,213.54905053091449,85.51308046712862,246.58065873870618,233.13122723424797
2021-12-10 11:00:00,249.10265631210603,243.6861674378315,368.15791621458783,210.3532653018371,164.13086648263373,267.4714460502475,45.19587531745653,181.6299715664935,259.3932566222966,216.72267659536126,538.4731672178036,250.2428981819853,229.17946322910365,363.86666214426435,100.0,198.08162066857736,310.0687556118131,178.29702920460699,65.97262514614425,203.08456775652775,410.05705393463046,214.09794561073537,85.36771633567838,246.97489529005458,233.317020759699
2021-12-10 12:00:00,249.26764825264507,243.6861674378315,367.99739704262214,210.34794735959616,164.11276164549957,267.06897734547334,45.195158724312336,181.5742717818226,259.3888590534752,216.8001077257107,538.8105443919001,250.33689023867456,229.53010225580414,364.1008165893425,100.0,198.08162066857736,310.10107010536194,178.20351151462242,65.75344909654584,202.2000117537154,410.0540287828304,214.08802958800626,85.07523973380655,246.85521633696663,233.27624280938093
2021-12-10 13:00:00,249.26828338779538,243.6285972099343,368.1646045134197,210.36210401892416,164.16986231174656,266.4047632592726,45.1977563744601,181.5613183435271,259.38912327294673,216.63333298341956,538.9604898026099,250.4172382871347,229.45881235808744,363.8616212001806,100.0,198.08162066857736,310.1153477454543,178.2569501946136,65.91174291014467,202.94848221763354,410.05795468207657,213.735741118536,85.00774513337457,247.0523346126409,233.2769094419379
2021-12-10 14:00:00,249.26893138118695,243.69228551399394,368.1177864215964,210.62630428749043,163.6951357383085,266.19930720718514,45.253241829052456,181.49655115204928,258.915565531506,216.4486895187401,539.5227850927708,250.2398965001749,228.9448099607572,363.54298689764374,100.0,198.0146379972897,310.31572586124463,178.09218093130752,65.77780199094568,203.33405791116715,410.06981735598913,212.78397758167193,85.23272713481447,246.90449590588517,233.18707082094883
2021-12-10 15:00:00,248.32633671868973,244.75996597249787,368.93375887908905,211.05005349074787,164.1070718891242,266.82411876284857,45.46237953819016,182.22194369660053,259.6772931373703,216.57377057545847,539.7102168561579,250.93419459892544,229.10124547298813,364.2863166571886,100.0,198.68945804527692,310.30137116038986,178.5375032645672,66.13091895974307,203.28869606486901,411.2698665330804,213.85958885569994,85.45770913625434,247.48177085607387,233.62439788007632
2021-12-10 16:00:00,247.5097323890522,242.8857840831307,368.9068839286819,210.46508303066895,161.85515426466463,268.15251664334954,45.04249536830599,182.22888985735335,262.36147612946365,215.69820317842996,539.7102168561579,250.73105047640354,229.83872717350542,363.28756962343886,100.0,197.59155082053684,310.30137116038986,177.17481692479265,64.31662832695642,197.89063635539875,410.8842546455361,213.04394823433577,85.45770913625434,247.4145841445253,233.03122011463884
