,@ES.#,SW#.C,EX#.,@NQ.#,@YM.#,LF#.,XG#.,total
2023-11-05 20:00:00,194.9871084600869,135.71285839001493,169.3878088612625,231.83477123617038,179.87431675738623,159.6392886586961,215.49716130924165,686.9333136728586
2023-11-05 21:00:00,194.99267282592706,135.71285839001493,169.38481628285695,231.8367697333005,179.8778932953092,159.63427729961552,215.4955720905016,686.9348599175258
2023-11-05 22:00:00,194.99614987707295,135.71285839001493,169.384799139252,231.8367691970484,179.8778799194966,159.64095710302803,215.49716413290594,686.9465777588189
2023-11-05 23:00:00,194.98919441977273,135.71285839001493,169.37881541463926,231.8307778246247,179.87430338157355,159.64930936816233,215.4923964766857,686.9276552754733
2023-11-06 00:00:00,195.05180708573124,135.71285839001493,169.38169045981905,231.86175040090185,179.91804828871585,159.6760305905073,215.47947946289636,687.0816646785865
2023-11-06 01:00:00,195.06571800033166,135.71285839001493,169.37869788141347,231.8691397602244,179.93163913282334,159.68605330866848,215.47947946289636,687.1235859363726
2023-11-06 02:00:00,195.07824092072283,135.71285839001493,169.3547694050971,231.88352931053788,179.93524875217832,159.6075547381406,215.4604263860718,687.0326279027635
2023-11-06 03:00:00,195.08658746948305,135.71285839001493,169.375717453936,231.89431378090055,179.9424018280244,159.590850207872,215.4604263860718,687.0631555163027
2023-11-06 04:00:00,195.12067523048137,135.67579478408476,169.29355433476667,231.90929989237029,179.8797453751276,159.64763288905067,215.35099331449086,686.8776958203723
2023-11-06 05:00:00,195.12345741340147,135.67579478408476,169.29953949157778,231.91309442823868,179.8747382220354,159.6760305905073,215.35417944843593,686.9168343782814
2023-11-06 06:00:00,195.1192822806709,135.688946386189,169.29955164250586,231.90290193185095,179.89195853435714,159.58834737398286,215.35653718547184,686.8475253350284
2023-11-06 07:00:00,195.11093573191062,135.68894638618903,169.2965590641003,231.8955125725284,179.89195853435714,159.54658604831133,215.3756570355478,686.8061553729444
2023-11-06 08:00:00,195.09423992437326,135.70329358848457,169.24231330518725,231.91729463317054,179.84733119574065,159.49897562617713,215.2544390136844,686.5578872868178
2023-11-06 09:00:00,195.09702210729338,135.71046104586082,169.26326135402616,231.92588226697788,179.84375465781767,159.56746420027844,215.20663938849464,686.6144850207489
2023-11-06 10:00:00,195.10398027461042,135.65786762893381,169.26621747964742,231.93627252216135,179.9241800727543,159.5332204154015,215.27979860061626,686.7015369941249
2023-11-06 11:00:00,195.11093573191062,135.6626459338513,169.27220263645853,231.93627252216135,179.94492399270777,159.563288569885,215.27183326575357,686.7621026527282
2023-11-06 12:00:00,195.06356658736345,135.69851839704185,169.2304703907489,231.98767721789255,179.86112567164528,159.6117236728842,215.23536404599147,686.6884459835677
2023-11-06 13:00:00,195.04478842011258,135.71046415933563,169.24842586118223,231.98767721789255,179.84682033861716,159.63009865617968,215.22182297672492,686.6900976300446
2023-11-06 14:00:00,195.14299053510393,135.6602551782508,169.2603218715914,231.98788115757816,179.90699275593366,159.50650109035115,215.21046295651377,686.6754055453229
2023-11-06 15:00:00,195.14299610550415,135.6602551782508,169.2483515579692,231.96673967719582,179.91593358907627,159.4998192782437,215.22161442532152,686.6557098115616
2023-11-06 16:00:00,195.12903164814173,135.6602551782508,169.26035067400142,232.00262761093728,179.86696003737165,159.4998192782437,215.23513732254685,686.6541817494934
2023-11-06 17:00:00,195.1290281666416,135.6602551782508,169.26035067400142,232.02454836121078,179.86695764394403,159.4998192782437,215.23513732254685,686.6760966248393
2023-11-06 18:00:00,195.14289000026696,135.6602551782508,169.29639124491777,232.05048014649395,179.85419387753223,159.4998192782437,215.27832671431244,686.7823564400178
2023-11-06 19:00:00,195.1428888397669,135.6602551782508,169.29639124491777,232.05446573745277,179.85419161707276,159.4998192782437,215.27832671431244,686.7863386100172
2023-11-06 20:00:00,195.1387185795095,135.6602551782508,169.28136351643215,232.0379223799262,179.84643562188327,159.4998192782437,215.28709406069748,686.7516086149432
2023-11-06 21:00:00,195.1387185795095,135.6602551782508,169.28136351643215,232.04549500274797,179.84643429220125,159.50148850439047,215.2807095877357,686.754464661268
