,EUR.USD_model_10000000_reward_1305613.76.pkl,EUR.USD_model_2000020_reward_65.73.pkl,EUR.USD_model_4000020_reward_33.81.pkl,EUR.USD_model_6000020_reward_956.02.pkl,EUR.USD_model_6501540_reward_125.63.pkl,EUR.USD_model_8249280_reward_-60.46.pkl,EUR.USD_model_8000020_reward_1882.94.pkl,total
2022-01-01 00:00:00,52.0,64.86486486486487,50.0,25.0,50.0,61.904761904761905,60.0,51.96708953851811
2021-12-01 00:00:00,72.0,45.94594594594595,54.385964912280706,50.0,52.38095238095239,62.5,25.0,51.74469474845415
2021-11-01 00:00:00,72.72727272727273,37.2093023255814,57.6271186440678,60.0,47.82608695652174,67.3469387755102,66.66666666666666,58.486198013660065
2021-10-01 00:00:00,60.71428571428571,50.0,53.06122448979592,66.66666666666666,50.0,66.66666666666666,33.33333333333333,54.348882410106896
2021-09-01 00:00:00,52.0,54.83870967741935,44.642857142857146,0.0,31.57894736842105,65.71428571428571,0.0,35.53925712899761
2021-08-01 00:00:00,60.0,52.94117647058824,60.78431372549019,100.0,50.0,68.0,50.0,63.103641456582636
2021-07-01 00:00:00,61.53846153846154,48.78048780487805,48.0,66.66666666666666,52.63157894736842,68.88888888888889,,57.75101397437726
2021-06-01 00:00:00,52.38095238095239,57.89473684210527,54.166666666666664,0.0,55.55555555555556,73.68421052631578,100.0,56.24030313879938
2021-05-01 00:00:00,70.0,66.66666666666666,60.65573770491803,0.0,70.58823529411765,60.0,50.0,53.98723423795747
2021-04-01 00:00:00,68.75,46.666666666666664,42.592592592592595,66.66666666666666,50.0,59.375,0.0,47.72156084656084
2021-03-01 00:00:00,59.25925925925925,57.49999999999999,57.407407407407405,57.14285714285714,60.86956521739131,70.58823529411765,100.0,66.10961776014754
2021-02-01 00:00:00,66.66666666666666,71.42857142857143,64.0,25.0,77.77777777777779,68.57142857142857,33.33333333333333,58.1111111111111
2021-01-01 00:00:00,70.58823529411765,57.89473684210527,51.02040816326531,100.0,73.33333333333333,68.08510638297872,100.0,74.41740285940003
2020-12-01 00:00:00,65.38461538461539,61.29032258064516,65.45454545454545,33.33333333333333,66.66666666666666,70.58823529411765,50.0,58.959674101989094
2020-11-01 00:00:00,71.42857142857143,58.333333333333336,70.58823529411765,50.0,53.84615384615385,57.14285714285714,71.42857142857143,61.82396035337212
2020-10-01 00:00:00,66.66666666666666,47.05882352941176,65.45454545454545,66.66666666666666,68.75,54.285714285714285,,61.480402767167476
2020-09-01 00:00:00,69.56521739130434,51.162790697674424,62.06896551724138,88.88888888888889,66.66666666666666,64.58333333333334,50.0,64.70512321358702
2020-08-01 00:00:00,54.166666666666664,38.70967741935484,46.15384615384615,33.33333333333333,54.54545454545454,69.56521739130434,75.0,53.067742215708556
2020-07-01 00:00:00,78.94736842105263,39.285714285714285,32.142857142857146,66.66666666666666,36.36363636363637,62.5,66.66666666666666,54.65327279237052
2020-06-01 00:00:00,38.46153846153847,52.17391304347826,54.385964912280706,0.0,40.0,46.808510638297875,66.66666666666666,42.642370531751716
2020-05-01 00:00:00,55.55555555555556,56.25,48.148148148148145,62.5,50.0,58.97435897435898,50.0,54.48972323972324
2020-04-01 00:00:00,47.368421052631575,38.23529411764706,52.72727272727272,80.0,57.692307692307686,65.45454545454545,100.0,63.0682630063435
2020-03-01 00:00:00,68.0,50.0,66.23376623376623,16.666666666666664,66.66666666666666,60.60606060606061,63.63636363636363,55.97278911564626
2020-02-01 00:00:00,61.53846153846154,47.05882352941176,50.0,71.42857142857143,52.17391304347826,55.55555555555556,75.0,58.965046442211225
2020-01-01 00:00:00,88.88888888888889,67.64705882352942,55.55555555555556,100.0,36.84210526315789,75.0,100.0,74.84765836159025
2019-12-01 00:00:00,53.333333333333336,58.82352941176471,54.54545454545454,100.0,80.0,60.71428571428571,100.0,72.48808614354833
2019-11-01 00:00:00,68.42105263157895,81.25,68.18181818181817,100.0,68.75,73.07692307692307,100.0,79.95425627004575
2019-10-01 00:00:00,47.368421052631575,50.0,53.06122448979592,80.0,66.66666666666666,73.52941176470588,100.0,67.23224628197144
2019-09-01 00:00:00,47.82608695652174,59.375,65.95744680851064,66.66666666666666,30.0,46.875,100.0,59.52860006167129
2019-08-01 00:00:00,53.333333333333336,55.55555555555556,51.06382978723404,85.71428571428571,41.17647058823529,69.44444444444444,100.0,65.18398848901263
2019-07-01 00:00:00,77.77777777777779,75.0,70.58823529411765,60.0,69.56521739130434,82.75862068965517,75.0,72.95569302183642
2019-06-01 00:00:00,56.25,62.96296296296296,54.90196078431373,100.0,73.33333333333333,67.64705882352942,66.66666666666666,68.823140367258
2019-05-01 00:00:00,55.55555555555556,50.0,59.57446808510638,100.0,57.14285714285714,73.52941176470588,100.0,70.82889893546071
2019-04-01 00:00:00,47.61904761904761,45.714285714285715,68.62745098039215,100.0,73.33333333333333,62.5,40.0,62.542016806722685
2019-03-01 00:00:00,50.0,52.63157894736842,62.745098039215684,100.0,76.19047619047619,64.51612903225806,100.0,72.29761174418834
2019-02-01 00:00:00,76.47058823529412,46.875,44.89795918367347,100.0,73.33333333333333,69.04761904761905,100.0,72.94635711427428
2019-01-01 00:00:00,53.57142857142857,64.86486486486487,66.07142857142857,100.0,69.23076923076923,74.35897435897436,100.0,75.44249508535222
2018-12-01 00:00:00,57.14285714285714,50.0,50.943396226415096,50.0,66.66666666666666,65.95744680851064,71.42857142857143,58.87699118186015
2018-11-01 00:00:00,52.0,73.17073170731707,60.0,88.88888888888889,72.0,67.3469387755102,100.0,73.34379419595946
2018-10-01 00:00:00,56.00000000000001,57.89473684210527,53.06122448979592,33.33333333333333,54.166666666666664,50.0,66.66666666666666,53.017518285509695
2018-09-01 00:00:00,55.172413793103445,50.0,59.25925925925925,60.0,73.68421052631578,69.23076923076923,100.0,66.76380754420681
2018-08-01 00:00:00,57.14285714285714,66.66666666666666,51.724137931034484,75.0,66.66666666666666,68.0,100.0,69.31433262960356
2018-07-01 00:00:00,55.55555555555556,52.94117647058824,57.14285714285714,88.88888888888889,60.0,52.38095238095239,100.0,66.7013472055489
2018-06-01 00:00:00,71.42857142857143,43.75,63.33333333333333,80.0,89.47368421052632,70.9090909090909,100.0,74.127811411646
2018-05-01 00:00:00,62.5,55.55555555555556,69.49152542372882,57.14285714285714,62.06896551724138,66.0377358490566,75.0,63.9709484983485
2018-04-01 00:00:00,42.10526315789473,66.66666666666666,52.72727272727272,75.0,66.66666666666666,58.333333333333336,100.0,65.92845750740487
2018-03-01 00:00:00,59.09090909090909,75.0,66.66666666666666,100.0,65.51724137931035,57.14285714285714,83.33333333333334,72.39300108758236
2018-02-01 00:00:00,71.42857142857143,61.111111111111114,63.49206349206349,100.0,52.38095238095239,68.51851851851852,66.66666666666666,69.08541194255481
2018-01-01 00:00:00,50.0,43.47826086956522,54.6875,100.0,73.33333333333333,67.85714285714286,100.0,69.9080338657202
2017-12-01 00:00:00,43.47826086956522,45.16129032258064,63.829787234042556,80.0,62.5,41.37931034482759,100.0,62.335521253002284
2017-11-01 00:00:00,45.0,64.51612903225806,70.37037037037037,100.0,57.89473684210527,70.73170731707317,100.0,72.64470622311526
2017-10-01 00:00:00,68.42105263157895,51.61290322580645,72.3076923076923,50.0,66.66666666666666,66.66666666666666,100.0,67.95356878548728
2017-09-01 00:00:00,67.64705882352942,48.78048780487805,56.36363636363636,62.5,66.66666666666666,63.63636363636363,75.0,62.94203047072488
2017-08-01 00:00:00,71.42857142857143,48.717948717948715,47.27272727272727,63.63636363636363,61.53846153846154,74.46808510638297,100.0,66.72316538577937
2017-07-01 00:00:00,65.0,56.00000000000001,66.66666666666666,80.0,46.666666666666664,77.5,100.0,70.26190476190476
2017-06-01 00:00:00,61.53846153846154,54.054054054054056,61.81818181818181,100.0,46.15384615384615,61.53846153846154,100.0,69.3004293004293
2017-05-01 00:00:00,55.00000000000001,50.0,55.932203389830505,100.0,50.0,67.44186046511628,100.0,68.33915197927811
2017-04-01 00:00:00,72.41379310344827,58.82352941176471,57.692307692307686,100.0,57.14285714285714,73.68421052631578,100.0,74.25095683952766
2017-03-01 00:00:00,60.0,57.14285714285714,62.06896551724138,28.57142857142857,57.14285714285714,53.48837209302325,100.0,59.77349720962963
2017-02-01 00:00:00,59.25925925925925,65.11627906976744,66.12903225806451,80.0,50.0,57.446808510638306,100.0,68.27876844253278
2017-01-01 00:00:00,56.25,48.57142857142857,58.92857142857143,83.33333333333334,52.63157894736842,57.14285714285714,50.0,58.122538489079844
