,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-21 09:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,183.0969657872736,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.02300651407452
2025-02-21 10:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,183.0969657872736,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.02300651407452
2025-02-21 11:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,184.93476380381017,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.1966551234993
2025-02-21 12:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,184.93476380381017,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.1966551234993
2025-02-21 13:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,184.93476380381017,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.1966551234993
2025-02-21 14:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,184.93476380381017,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.1966551234993
2025-02-21 15:00:00,276.98600473507423,268.4302799455633,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,205.22545442764903
2025-02-21 16:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,204.6041399749344
2025-02-21 17:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,306.09716531446134,182.89825467969558,150.8729381873499,204.6041399749344
2025-02-21 18:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.5023995179827
2025-02-21 19:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.5023995179827
2025-02-21 20:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.5023995179827
2025-02-21 21:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.5023995179827
2025-02-21 22:00:00,276.98600473507423,261.9136450613949,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.5023995179827
2025-02-21 23:00:00,276.98600473507423,257.7033918851917,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.1009820387991
2025-02-22 00:00:00,276.98600473507423,257.7033918851917,237.46448977102796,108.26517086345437,185.23955924224938,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,204.1009820387991
2025-02-22 01:00:00,276.98600473507423,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.93205546883982
2025-02-22 02:00:00,276.3553214244632,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.86882743165057
2025-02-22 03:00:00,276.3553214244632,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.86882743165057
