,AAPL,BABA,BLDR,COST,CP,DDOG,GRBK,MCO,META,MMC,MRUS,MSFT,NEE,NE,NFLX,NUVL,NVDA,PINS,PWR,RTX,SBLK,SE,SNAP,TDW,TJX,V,total
2023-03-16 12:00:00,272.60715048744055,331.7463642581894,362.23368681581974,200.10237018805762,194.1755334590341,334.6212903839912,221.11112474379885,179.69699060900552,222.0720359924508,189.981475815995,859.2447267957268,242.59427891848975,234.4339374159924,150.5791667314649,299.8003802998743,77.05081674306139,249.62805722641968,318.14774775311724,191.26340022746987,130.06957288219147,370.59257179616003,453.97985222325406,293.019779390195,175.33590207597766,209.14729701304495,157.56455099850226,266.0567704241017
2023-03-16 16:00:00,273.1320704406206,331.8517299008774,362.10093822087265,200.22379673692015,194.91482672705638,334.93364648615255,221.99815666454998,179.15324132268339,222.85363563587953,189.76765381347687,859.4385821131926,242.93564196891634,234.64275780692287,151.38605215373497,297.925599051143,76.36390206041885,250.29356624735834,319.2646148153297,191.58494652482437,129.69677843184698,370.69256706676657,455.526136720891,293.02023161314787,175.31853890072432,209.0300762731788,159.5866808206321,266.31970531923224
2023-03-16 20:00:00,273.1320704406206,331.8517299008774,362.10093822087265,200.22379673692015,194.91482672705638,334.93364648615255,221.99815666454998,179.15324132268339,222.85363563587953,189.76765381347687,859.4385821131926,242.93564196891634,234.64275780692287,151.38605215373497,297.925599051143,76.36390206041885,250.29356624735834,319.2646148153297,191.58494652482437,129.69677843184698,370.69256706676657,455.526136720891,293.02023161314787,175.31853890072432,209.0300762731788,159.5866808206321,266.31970531923224
2023-03-17 00:00:00,273.1320704406206,331.8517299008774,362.10093822087265,200.22379673692015,194.91482672705638,334.93364648615255,221.99815666454998,179.15324132268339,222.85363563587953,189.76765381347687,859.4385821131926,242.93564196891634,234.64275780692287,151.38605215373497,297.925599051143,76.36390206041885,250.29356624735834,319.2646148153297,191.58494652482437,129.69677843184698,370.69256706676657,455.526136720891,293.02023161314787,175.31853890072432,209.0300762731788,159.5866808206321,266.31970531923224
2023-03-17 04:00:00,273.1320704406206,331.8517299008774,362.10093822087265,200.22379673692015,194.91482672705638,334.93364648615255,221.99815666454998,179.15324132268339,222.85363563587953,189.76765381347687,859.4385821131926,242.93564196891634,234.64275780692287,151.38605215373497,297.925599051143,76.36390206041885,250.29356624735834,319.2646148153297,191.58494652482437,129.69677843184698,370.69256706676657,455.526136720891,293.02023161314787,175.31853890072432,209.0300762731788,159.5866808206321,266.31970531923224
2023-03-17 08:00:00,273.1320704406206,331.8517299008774,362.10093822087265,200.22379673692015,194.91482672705638,334.93364648615255,221.99815666454998,179.15324132268339,222.85363563587953,189.76765381347687,859.4385821131926,242.93564196891634,234.64275780692287,151.38605215373497,297.925599051143,76.36390206041885,250.29356624735834,319.2646148153297,191.58494652482437,129.69677843184698,370.69256706676657,455.526136720891,293.02023161314787,175.31853890072432,209.0300762731788,159.5866808206321,266.31970531923224
2023-03-17 12:00:00,272.6127866790901,331.72785915524287,360.39789262102573,199.7871027026644,192.58399960705833,334.1960229163055,221.5911229707155,178.05894588396006,225.80535069199763,188.9658931602048,858.9118331419994,241.9889134497438,235.43805773189936,148.010581470572,295.7532028396332,76.91533127491356,250.89605806375957,318.47395915105903,189.93695103119626,127.7142026809765,371.5647470446854,455.4056470197764,288.884496298589,172.59488467384145,208.11101310313342,159.15845259240385,265.46774145147566
2023-03-17 16:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-17 20:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 00:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 04:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 08:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 12:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 16:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
2023-03-18 20:00:00,272.58511128963323,332.1133536057396,360.3114731673935,200.2192829043158,192.05273403060124,334.5944049339731,221.0222831526499,178.27844241681208,226.46588694472928,188.75177096859,858.504826535222,242.33158558404386,235.52498219057173,145.17303440225572,295.6944789401158,78.09363197264031,250.73174211383193,318.54208781048686,189.95802420238635,127.60832765550184,371.75034258091324,455.705532498106,288.85200975904087,172.90423349922614,208.43201913449653,159.56501299896428,265.4785609643908
